instance,rep,success,time,cycles
inst25x25_45_11.txt,44,1,1.19349,30
inst25x25_45_11.txt,45,1,1.9176,47
inst25x25_45_17.txt,59,1,6.56691,136
inst25x25_45_15.txt,13,1,5.22443,116
inst25x25_40_99.txt,9,1,9.93952,149
inst25x25_45_17.txt,60,1,4.45614,91
inst25x25_45_15.txt,14,1,3.09994,71
inst25x25_45_17.txt,61,1,1.7044,37
inst25x25_45_17.txt,62,1,1.04937,22
inst25x25_40_99.txt,10,1,6.59729,102
inst25x25_45_11.txt,46,1,12.236,253
inst25x25_45_11.txt,47,1,1.7307,42
inst25x25_40_99.txt,11,1,4.87352,76
inst25x25_40_99.txt,12,1,1.98129,32
inst25x25_40_99.txt,13,1,0.607807,10
inst25x25_45_11.txt,48,1,3.47565,80
inst25x25_45_17.txt,63,1,14.2869,276
inst25x25_45_11.txt,49,1,6.41645,142
inst25x25_45_11.txt,50,1,1.53544,36
inst25x25_40_99.txt,14,1,8.77761,131
inst25x25_45_15.txt,15,1,21.0767,424
inst25x25_45_17.txt,64,1,7.47299,153
inst25x25_45_17.txt,65,1,1.84027,41
inst25x25_45_15.txt,16,1,4.53134,99
inst25x25_45_11.txt,51,1,6.72375,145
inst25x25_45_11.txt,52,1,0.563823,13
inst25x25_40_99.txt,15,1,7.28673,112
inst25x25_45_17.txt,66,1,2.8568,60
inst25x25_40_99.txt,16,1,1.53844,24
inst25x25_45_11.txt,53,1,3.21594,74
inst25x25_45_15.txt,17,1,4.60062,97
inst25x25_45_11.txt,54,1,2.29168,55
inst25x25_40_99.txt,17,1,3.81646,59
inst25x25_45_11.txt,55,1,1.53159,37
inst25x25_40_99.txt,18,1,2.40085,40
inst25x25_45_17.txt,67,1,7.15221,145
inst25x25_40_99.txt,19,1,2.89637,46
inst25x25_45_11.txt,56,1,4.87483,107
inst25x25_45_17.txt,68,1,4.97392,102
inst25x25_40_99.txt,20,1,3.35483,54
inst25x25_40_99.txt,21,1,2.5987,43
inst25x25_45_17.txt,69,1,5.37159,109
inst25x25_40_99.txt,22,1,2.72906,41
inst25x25_45_17.txt,70,1,2.93727,61
inst25x25_40_99.txt,23,1,3.0442,48
inst25x25_45_17.txt,71,1,2.31443,51
inst25x25_40_99.txt,24,1,1.76408,29
inst25x25_45_11.txt,57,1,13.5908,286
inst25x25_40_99.txt,25,1,2.5851,42
inst25x25_45_15.txt,18,1,25.1047,517
inst25x25_45_15.txt,19,1,1.11602,23
inst25x25_40_99.txt,26,1,3.63055,57
inst25x25_40_99.txt,27,1,1.93489,32
inst25x25_40_99.txt,28,1,1.6669,28
inst25x25_45_11.txt,58,1,10.8815,234
inst25x25_45_11.txt,59,1,1.16445,28
inst25x25_40_99.txt,29,1,3.45155,56
inst25x25_45_15.txt,20,1,8.24772,177
inst25x25_45_17.txt,72,1,13.5523,264
inst25x25_45_11.txt,60,1,1.3499,31
