instance,alg,alg_name,rep,success,time,cycles
inst25x25_40_57.txt,0,CP-ACS,30,1,10.9235,336
inst25x25_40_57.txt,0,CP-ACS,31,1,14.1376,433
inst25x25_40_57.txt,0,CP-ACS,33,1,10.9305,336
inst25x25_40_57.txt,0,CP-ACS,35,1,8.8278,268
inst25x25_40_57.txt,0,CP-ACS,36,1,7.33213,221
inst25x25_40_57.txt,0,CP-ACS,37,1,5.87304,183
inst25x25_40_57.txt,0,CP-ACS,38,1,1.90914,64
inst25x25_40_57.txt,0,CP-ACS,39,1,6.65525,205
inst25x25_40_57.txt,0,CP-ACS,32,1,48.6858,1386
inst25x25_40_57.txt,0,CP-ACS,10,0,122.141,3600
inst25x25_40_57.txt,0,CP-ACS,34,1,41.3337,1236
inst25x25_40_57.txt,0,CP-ACS,42,1,8.80503,273
inst25x25_40_57.txt,0,CP-ACS,43,1,10.2701,314
inst25x25_40_57.txt,0,CP-ACS,40,1,21.9582,661
inst25x25_40_57.txt,0,CP-ACS,45,1,6.76389,208
inst25x25_40_57.txt,0,CP-ACS,46,1,4.77087,151
inst25x25_40_57.txt,0,CP-ACS,48,1,0.895919,30
inst25x25_40_57.txt,0,CP-ACS,44,1,13.6451,417
inst25x25_40_57.txt,0,CP-ACS,50,1,7.40756,226
inst25x25_40_57.txt,0,CP-ACS,47,1,12.0336,356
inst25x25_40_57.txt,0,CP-ACS,51,1,3.10701,99
inst25x25_40_57.txt,0,CP-ACS,52,1,5.8471,183
inst25x25_40_57.txt,0,CP-ACS,54,1,2.18268,74
inst25x25_40_57.txt,0,CP-ACS,49,1,17.0039,511
inst25x25_40_57.txt,0,CP-ACS,56,1,5.40355,170
inst25x25_40_57.txt,0,CP-ACS,55,1,7.77657,242
inst25x25_40_57.txt,0,CP-ACS,57,1,2.1712,72
inst25x25_40_57.txt,0,CP-ACS,53,1,19.4362,586
inst25x25_40_57.txt,0,CP-ACS,59,1,7.77709,238
inst25x25_40_57.txt,0,CP-ACS,60,1,2.39133,78
inst25x25_40_57.txt,0,CP-ACS,58,1,16.1534,490
inst25x25_40_57.txt,0,CP-ACS,61,1,8.10991,251
